Event Time (UTC),GPS Time (UTC),Horizontal Accuracy,Latitude,Longitude,Speed (GPS),City,Cellular Carrier,Carrier MCC,Carrier MNC,Google Play Services Status,Device ID,IP Address,Device Language,Device Model,Device OS,Device OS Version,Region,Session Start Time (UTC),Analytics Event Type
2026-02-06 19:56:41.816,2026-02-06 19:56:39.902,13.328396210866398,25.78648,-80.12959,-1.0,miami,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-02-06 19:56:33.525,impression
2026-02-06 19:56:42.830,2026-02-06 19:56:39.902,13.328396210866398,25.78648,-80.12959,-1.0,miami,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-02-06 19:56:33.525,impression
2026-02-06 19:56:39.789,2026-02-06 19:56:37.888,17.86140804999209,25.78648,-80.12959,-1.0,miami,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-02-06 19:56:33.525,custom
2026-02-06 19:56:42.010,2026-02-06 19:56:39.902,13.328396210866398,25.78648,-80.12959,-1.0,miami,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-02-06 19:56:33.525,impression
2026-02-06 19:56:43.738,2026-02-06 19:56:39.902,13.328396210866398,25.78648,-80.12959,-1.0,miami,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-02-06 19:56:33.525,impression
2026-01-13 00:37:28.143,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,impression
2026-01-13 00:37:28.143,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,impression
2026-01-13 00:37:28.143,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,impression
2026-01-13 00:37:28.143,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,impression
2026-01-13 00:37:28.143,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,impression
2026-01-13 00:37:28.926,2026-01-13 00:37:28.674,6.296367076154568,43.58612,-110.82953,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,impression
2026-01-13 00:37:27.436,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,custom
2026-01-13 00:37:27.436,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,custom
2026-01-13 00:37:27.436,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,custom
2026-01-13 00:37:27.437,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,custom
2026-01-13 00:37:27.437,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,custom
2026-01-13 00:37:27.437,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,custom
2026-01-13 00:37:27.437,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,custom
2026-01-13 00:37:27.437,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,custom
2026-01-13 00:37:27.437,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,custom
2026-01-13 00:37:27.437,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,custom
2026-01-13 00:37:27.438,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,custom
2026-01-13 00:37:27.438,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,custom
2026-01-13 00:37:27.438,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,custom
2026-01-13 00:37:27.438,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,custom
2026-01-13 00:37:27.439,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,custom
2026-01-13 00:37:27.438,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,custom
2026-01-13 00:37:27.439,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,impression
2026-01-13 00:37:27.439,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,impression
2026-01-13 00:37:27.440,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,custom
2026-01-13 00:37:27.439,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,custom
2026-01-13 00:37:27.440,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,custom
2026-01-13 00:37:27.441,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,impression
2026-01-13 00:37:27.441,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,impression
2026-01-13 00:37:27.441,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,impression
2026-01-13 00:37:27.441,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,custom
2026-01-13 00:37:27.441,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,custom
2026-01-13 00:37:27.442,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,custom
2026-01-13 00:37:27.442,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,impression
2026-01-13 00:37:27.442,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,custom
2026-01-13 00:37:27.444,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,custom
2026-01-13 00:37:27.445,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,custom
2026-01-13 00:37:27.445,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,custom
2026-01-13 00:37:27.446,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,custom
2026-01-13 00:37:27.445,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,custom
2026-01-13 00:37:27.448,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,custom
2026-01-13 00:37:27.448,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,custom
2026-01-13 00:37:27.446,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,custom
2026-01-13 00:37:27.446,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,custom
2026-01-13 00:37:27.463,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,custom
2026-01-13 00:37:27.448,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,custom
2026-01-13 00:37:27.603,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,custom
2026-01-13 00:37:27.693,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,custom
2026-01-13 00:37:27.613,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,custom
2026-01-13 00:37:27.740,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,custom
2026-01-13 00:37:28.041,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,custom
2026-01-13 00:37:28.089,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,custom
2026-01-13 00:37:28.106,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,custom
2026-01-13 00:37:28.130,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,custom
2026-01-13 00:37:28.144,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,impression
2026-01-13 00:37:28.259,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,impression
2026-01-13 00:37:28.259,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,custom
2026-01-13 00:37:28.276,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,custom
2026-01-13 00:37:28.313,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,impression
2026-01-13 00:37:28.365,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,impression
2026-01-13 00:37:28.483,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,impression
2026-01-13 00:37:28.662,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,custom
2026-01-13 00:37:28.841,2026-01-13 00:37:28.674,6.296367076154568,43.58612,-110.82953,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,impression
2026-01-13 00:37:29.022,2026-01-13 00:37:28.674,6.296367076154568,43.58612,-110.82953,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,custom
2026-01-13 00:37:29.030,2026-01-13 00:37:28.674,6.296367076154568,43.58612,-110.82953,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,custom
2026-01-13 00:37:29.022,2026-01-13 00:37:28.674,6.296367076154568,43.58612,-110.82953,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,custom
2026-01-13 00:37:30.814,2026-01-13 00:37:28.674,6.296367076154568,43.58612,-110.82953,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,custom
2026-01-13 00:37:27.436,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,custom
2026-01-13 00:37:27.437,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,custom
2026-01-13 00:37:27.439,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,custom
2026-01-13 00:37:27.439,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,custom
2026-01-13 00:37:27.439,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,custom
2026-01-13 00:37:27.439,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,custom
2026-01-13 00:37:27.439,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,custom
2026-01-13 00:37:27.440,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,custom
2026-01-13 00:37:27.441,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,custom
2026-01-13 00:37:27.442,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,custom
2026-01-13 00:37:27.442,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,impression
2026-01-13 00:37:27.443,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,custom
2026-01-13 00:37:27.445,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,custom
2026-01-13 00:37:27.445,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,custom
2026-01-13 00:37:27.446,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,custom
2026-01-13 00:37:27.438,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,custom
2026-01-13 00:37:27.441,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,impression
2026-01-13 00:37:28.143,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,impression
2026-01-13 00:37:28.143,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,impression
2026-01-13 00:37:28.143,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,impression
2026-01-13 00:37:28.143,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,impression
2026-01-13 00:37:27.437,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,custom
2026-01-13 00:37:27.436,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,custom
2026-01-13 00:37:27.437,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,custom
2026-01-13 00:37:27.437,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,custom
2026-01-13 00:37:27.437,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,custom
2026-01-13 00:37:27.437,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,custom
2026-01-13 00:37:27.438,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,custom
2026-01-13 00:37:27.438,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,custom
2026-01-13 00:37:27.438,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,custom
2026-01-13 00:37:27.439,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,custom
2026-01-13 00:37:27.439,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,custom
2026-01-13 00:37:27.439,2026-01-13 00:37:27.427,6.108241942853116,43.58612,-110.82954,0.0,cheyenne,,,,,02F8BF90-F943-4C67-9997-0DF8E12BD310,,en_US,"iPhone18,2",ios,26.1,US,2026-01-13 00:37:26.448,impression
